시도명,시군구명,설치장소,주소,행정동명,운동기구명,수량,관리부서,관리부서연락처,설치년도,데이터기준
대구광역시,수성구,만촌1동 1417,만촌1동 1417,만촌1동,핸들웨이트,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,만촌1동 1417,만촌1동 1417,만촌1동,달리기,3,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,만촌1동 1417,만촌1동 1417,만촌1동,철봉,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,만촌1동 1417,만촌1동 1417,만촌1동,체어플,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,만촌1동 1417,만촌1동 1417,만촌1동,어깨근육풀기,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,만촌1동 1417,만촌1동 1417,만촌1동,윗몸일으키기,3,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,만촌1동 1417,만촌1동 1417,만촌1동,다리근육풀기,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,신매동 590,신매동 590,신매동,롤링웨이스트,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,신매동 590,신매동 590,신매동,체어플,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,신매동 590,신매동 590,신매동,크로스컨트리,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,신매동 590,신매동 590,신매동,워밍암,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,신매동 590,신매동 590,신매동,스트레칭로라,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,신매동 590,신매동 590,신매동,트윈트위스트,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,신매동 590,신매동 590,신매동,스텝싸이클,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,매호동 1321,매호동 1321,매호동,온몸노젓기,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,매호동 1321,매호동 1321,매호동,온몸근육풀기,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,매호동 1321,매호동 1321,매호동,온몸허리돌리기,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,매호동 1321,매호동 1321,매호동,등허리지압기,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,매호동 1321,매호동 1321,매호동,윗몸일으키기,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,매호동 1321,매호동 1321,매호동,자유평행봉,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,매호동 1321,매호동 1321,매호동,롤링웨이스트,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,매호동 1321,매호동 1321,매호동,크로스웨킹,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,매호동 1321,매호동 1321,매호동,스카이워킹,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,매호동 1321,매호동 1321,매호동,3단철봉,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,매호동 1321,매호동 1321,매호동,구름다리,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,매호동 1321,매호동 1321,매호동,평균대,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,범어2동 416-9,범어2동 416-9,범어2동,윗몸일으키기,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,범어2동 416-9,범어2동 416-9,범어2동,스텝사이클,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,범어2동 416-9,범어2동 416-9,범어2동,레그스트레치,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,범어2동 416-9,범어2동 416-9,범어2동,워밍암,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,범어2동 416-9,범어2동 416-9,범어2동,롤링웨이스트,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,범어2동 416-9,범어2동 416-9,범어2동,크로스컨트리,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,범어2동 416-9,범어2동 416-9,범어2동,트윈트위스트,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,범어2동 416-9,범어2동 416-9,범어2동,역기올리기,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,범어2동 416-9,범어2동 416-9,범어2동,파도타기,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,범어3동 966-2,범어3동 966-2,범어3동,사이드스윙,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,범어3동 966-2,범어3동 966-2,범어3동,터닝암,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,범어3동 966-2,범어3동 966-2,범어3동,크로스워킹,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,범어3동 966-2,범어3동 966-2,범어3동,스카이워킹,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,만촌1동 656-3,만촌1동 656-3,만촌1동,풀웨이트+파워프레스,,공원녹지과,053-666-2862,2017,2023-04-12
대구광역시,수성구,만촌1동 656-3,만촌1동 656-3,만촌1동,사이드윙+터닝암,,공원녹지과,053-666-2862,2017,2023-04-12
대구광역시,수성구,만촌1동 656-3,만촌1동 656-3,만촌1동,스카이워킹+크로스워킹,,공원녹지과,053-666-2862,2017,2023-04-12
대구광역시,수성구,만촌2동 1006-2,만촌2동 1006-2,만촌2동,하체흔들기,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,만촌2동 1006-2,만촌2동 1006-2,만촌2동,스트레칭롤러,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,만촌2동 1006-2,만촌2동 1006-2,만촌2동,체스트프레스,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,만촌2동 1017-2,만촌2동 1017-2,만촌2동,스카이워킹+크로스워킹,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,만촌2동 1017-2,만촌2동 1017-2,만촌2동,트윈트위스트+파워사이클,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,만촌2동 1017-2,만촌2동 1017-2,만촌2동,롤링웨이스트,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,만촌2동 1017-2,만촌2동 1017-2,만촌2동,체어웨이트,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,만촌2동 1023-11,만촌2동 1023-11,만촌2동,파워사이클+트위스트,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,만촌2동 1023-11,만촌2동 1023-11,만촌2동,트위스트+싸이클론,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,만촌2동 1023-11,만촌2동 1023-11,만촌2동,스카이워킹,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,만촌2동 1023-11,만촌2동 1023-11,만촌2동,사이드스윙,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,만촌2동 1023-11,만촌2동 1023-11,만촌2동,푸쉬에이트,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,만촌2동 1023-11,만촌2동 1023-11,만촌2동,어깨돌리기,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,만촌2동 991-8,만촌2동 991-8,만촌2동,스카이워킹,1,공원녹지과,053-666-2862,2012,2023-04-12
대구광역시,수성구,만촌2동 991-8,만촌2동 991-8,만촌2동,레그프레스,1,공원녹지과,053-666-2862,2012,2023-04-12
대구광역시,수성구,만촌2동 991-8,만촌2동 991-8,만촌2동,러닝싸이클,1,공원녹지과,053-666-2862,2012,2023-04-12
대구광역시,수성구,만촌2동 991-8,만촌2동 991-8,만촌2동,사이드스윙+터닝암,1,공원녹지과,053-666-2862,2012,2023-04-12
대구광역시,수성구,만촌3동 852,만촌3동 852,만촌3동,롤링웨이스트,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,만촌3동 852,만촌3동 852,만촌3동,크로스컨트리,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,만촌3동 852,만촌3동 852,만촌3동,레그스트레치,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,만촌3동 852,만촌3동 852,만촌3동,체어풀,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,만촌3동 852,만촌3동 852,만촌3동,트위트위스트,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,만촌3동 862,만촌3동 862,만촌3동,마사지롤+스텐드업,1,공원녹지과,053-666-2862,2014,2023-04-12
대구광역시,수성구,만촌3동 862,만촌3동 862,만촌3동,풀웨이트+파워프레스,1,공원녹지과,053-666-2862,2014,2023-04-12
대구광역시,수성구,만촌3동 862,만촌3동 862,만촌3동,스카이워킹+크로스워킹,1,공원녹지과,053-666-2862,2014,2023-04-12
대구광역시,수성구,만촌3동 862,만촌3동 862,만촌3동,바디싣업,1,공원녹지과,053-666-2862,2014,2023-04-12
대구광역시,수성구,만촌3동 862,만촌3동 862,만촌3동,파워사이클+트위스트,1,공원녹지과,053-666-2862,2014,2023-04-12
대구광역시,수성구,만촌3동 862,만촌3동 862,만촌3동,푸쉬웨이트+레그프레스,1,공원녹지과,053-666-2862,2014,2023-04-12
대구광역시,수성구,만촌3동 862,만촌3동 862,만촌3동,사이드스윙+터닝암,1,공원녹지과,053-666-2862,2014,2023-04-12
대구광역시,수성구,만촌3동 870-13,만촌3동 870-13,만촌3동,트리플트위스트,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,만촌3동 870-13,만촌3동 870-13,만촌3동,크로스컨트리,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,만촌3동 870-13,만촌3동 870-13,만촌3동,스텝싸이클,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,만촌3동 874-2,만촌3동 874-2,만촌3동,사이드스윙,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,만촌3동 874-2,만촌3동 874-2,만촌3동,터닝암,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,만촌3동 874-2,만촌3동 874-2,만촌3동,트위스트,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,만촌3동 874-2,만촌3동 874-2,만촌3동,스카이워킹,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,만촌3동 870-13,만촌3동 870-13,만촌3동,트리플트위스트,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,만촌3동 870-13,만촌3동 870-13,만촌3동,크로스컨트리,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,만촌3동 870-13,만촌3동 870-13,만촌3동,스텝싸이클,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,만촌3동 870-13,만촌3동 870-13,만촌3동,사이드스윙,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,만촌3동 870-13,만촌3동 870-13,만촌3동,터닝암,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,만촌3동 870-13,만촌3동 870-13,만촌3동,트위스트,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,만촌3동 870-13,만촌3동 870-13,만촌3동,스카이워킹,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,수성3가 130-2,수성3가 130-2,수성3가동,터닝암,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,수성3가 130-2,수성3가 130-2,수성3가동,사이드스윙,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,수성3가 130-2,수성3가 130-2,수성3가동,바디싣업,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,수성3가 130-2,수성3가 130-2,수성3가동,스카이워킹+크로스워킹,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,수성3가 130-2,수성3가 130-2,수성3가동,트위스트+파워사이클,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,수성3가 216,수성3가 216,수성3가동,트리플트위스트,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,수성3가 216,수성3가 216,수성3가동,워밍암,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,수성3가 216,수성3가 216,수성3가동,윗몸일으키기,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,수성3가 216,수성3가 216,수성3가동,공중걷기,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,수성3가 216,수성3가 216,수성3가동,앞으로밀기,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,수성3가 216,수성3가 216,수성3가동,노젓기,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,수성3가 216,수성3가 216,수성3가동,좌식싸이클,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,수성3가 216,수성3가 216,수성3가동,달리기,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,수성4가 1009-2,수성4가 1009-2,수성4가동,레그프레스,1,공원녹지과,053-666-2862,2020,2023-04-12
대구광역시,수성구,수성4가 1009-2,수성4가 1009-2,수성4가동,온몸근육풀기,1,공원녹지과,053-666-2862,2020,2023-04-12
대구광역시,수성구,수성4가 1009-2,수성4가 1009-2,수성4가동,체스트프레서+할리풀리,1,공원녹지과,053-666-2862,2020,2023-04-12
대구광역시,수성구,수성4가 1009-2,수성4가 1009-2,수성4가동,윗몸일으키기+허리돌리기,1,공원녹지과,053-666-2862,2020,2023-04-12
대구광역시,수성구,수성4가 1009-2,수성4가 1009-2,수성4가동,공중걷기+입식싸이클,1,공원녹지과,053-666-2862,2020,2023-04-12
대구광역시,수성구,수성4가 1009-2,수성4가 1009-2,수성4가동,달리기+하체흔들기,1,공원녹지과,053-666-2862,2020,2023-04-12
대구광역시,수성구,황금2동 750,황금2동 750,황금2동,체어풀,1,공원녹지과,053-666-2862,2018,2023-04-12
대구광역시,수성구,황금2동 750,황금2동 750,황금2동,바디싣업,1,공원녹지과,053-666-2862,2018,2023-04-12
대구광역시,수성구,황금2동 750,황금2동 750,황금2동,허리돌리기,1,공원녹지과,053-666-2862,2018,2023-04-12
대구광역시,수성구,황금2동 750,황금2동 750,황금2동,하체흔들기,1,공원녹지과,053-666-2862,2018,2023-04-12
대구광역시,수성구,황금2동 750,황금2동 750,황금2동,공중걷기,1,공원녹지과,053-666-2862,2018,2023-04-12
대구광역시,수성구,황금2동 750,황금2동 750,황금2동,온몸근육풀기,1,공원녹지과,053-666-2862,2018,2023-04-12
대구광역시,수성구,황금2동 721,황금2동 721,황금2동,체어풀,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,황금2동 721,황금2동 721,황금2동,등허리지압기,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,황금2동 721,황금2동 721,황금2동,트리플트위스트,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,황금2동 721,황금2동 721,황금2동,윗몸일으키기,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,황금2동 721,황금2동 721,황금2동,달리기,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,황금2동 721,황금2동 721,황금2동,하늘걷기,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,황금2동 721,황금2동 721,황금2동,파도타기,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,황금2동 802,황금2동 802,황금2동,온몸근육풀기,1,공원녹지과,053-666-2862,2018,2023-04-12
대구광역시,수성구,황금2동 802,황금2동 802,황금2동,하체흔들기,1,공원녹지과,053-666-2862,2018,2023-04-12
대구광역시,수성구,황금2동 802,황금2동 802,황금2동,허리돌리기,1,공원녹지과,053-666-2862,2018,2023-04-12
대구광역시,수성구,황금2동 802,황금2동 802,황금2동,달리기,1,공원녹지과,053-666-2862,2018,2023-04-12
대구광역시,수성구,중동 12,중동 12,중동,롤링웨이스트,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,중동 12,중동 12,중동,레그프레스,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,중동 12,중동 12,중동,트윈트위스트,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,중동 12,중동 12,중동,워밍암,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,중동 12,중동 12,중동,크로스컨트리,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,중동 12,중동 12,중동,노젓기,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,중동 12,중동 12,중동,달리기,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,중동 12,중동 12,중동,좌식싸이클,1,공원녹지과,053-666-2862,2008,2023-04-12
대구광역시,수성구,중동 127,중동 127,중동,달리기+공중걷기,1,공원녹지과,053-666-2862,2020,2023-04-12
대구광역시,수성구,중동 127,중동 127,중동,허리돌리기+하체흔들기,1,공원녹지과,053-666-2862,2020,2023-04-12
대구광역시,수성구,중동 127,중동 127,중동,온몸근육풀기,1,공원녹지과,053-666-2862,2020,2023-04-12
대구광역시,수성구,중동 127,중동 127,중동,노젓기,1,공원녹지과,053-666-2862,2020,2023-04-12
대구광역시,수성구,중동 127,중동 127,중동,입식싸이클,1,공원녹지과,053-666-2862,2020,2023-04-12
대구광역시,수성구,중동 171,중동 171,중동,스카이워킹,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,중동 171,중동 171,중동,워밍암,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,중동 171,중동 171,중동,트리플트위스트,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,중동 171,중동 171,중동,윗몸일으키기,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,중동 171,중동 171,중동,레그프레스,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,중동 171,중동 171,중동,사이드스윙,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,중동 171,중동 171,중동,스카이워킹,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,중동 171,중동 171,중동,터닝암,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,중동 171,중동 171,중동,허리운동기구,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,상동 17,상동 17,상동,체어웨이트,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,상동 17,상동 17,상동,바디싣업,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,상동 17,상동 17,상동,스텝싸이클,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,상동 17,상동 17,상동,트리플트위스트,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,상동 17,상동 17,상동,롤링웨이스트,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,상동 17,상동 17,상동,워밍암,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,상동 17,상동 17,상동,크로스컨트리,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,상동 54,상동 54,상동,스텝싸이클,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,상동 54,상동 54,상동,워밍암,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,상동 54,상동 54,상동,트리플트위스트,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,상동 54,상동 54,상동,크로스컨트리,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,상동 343,상동 343,상동,스트레칭로라,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,상동 343,상동 343,상동,롤링웨이스트,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,상동 343,상동 343,상동,입식싸이클,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,상동 343,상동 343,상동,크로스컨트리,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,상동 343,상동 343,상동,윗몸일으키기,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,상동 343,상동 343,상동,온몸근육풀기,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,상동 343,상동 343,상동,허리돌리기,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,상동 400-1,상동 400-1,상동,크로스컨트리,1,공원녹지과,053-666-2862,2012,2023-04-12
대구광역시,수성구,상동 400-1,상동 400-1,상동,롤링웨이스트,1,공원녹지과,053-666-2862,2012,2023-04-12
대구광역시,수성구,상동 400-1,상동 400-1,상동,스텝싸이클,1,공원녹지과,053-666-2862,2012,2023-04-12
대구광역시,수성구,상동 400-1,상동 400-1,상동,온몸노젓기,1,공원녹지과,053-666-2862,2012,2023-04-12
대구광역시,수성구,상동 400-1,상동 400-1,상동,다리뻗치기,1,공원녹지과,053-666-2862,2012,2023-04-12
대구광역시,수성구,상동 400-1,상동 400-1,상동,윗몸일으키기,1,공원녹지과,053-666-2862,2012,2023-04-12
대구광역시,수성구,상동 400-1,상동 400-1,상동,허리돌리기,1,공원녹지과,053-666-2862,2012,2023-04-12
대구광역시,수성구,상동 400-1,상동 400-1,상동,평행봉,1,공원녹지과,053-666-2862,2012,2023-04-12
대구광역시,수성구,상동 400-1,상동 400-1,상동,온몸근육풀기,1,공원녹지과,053-666-2862,2012,2023-04-12
대구광역시,수성구,두산동 41,두산동 41,두산동,스텝싸이클,1,공원녹지과,053-666-2862,2014,2023-04-12
대구광역시,수성구,두산동 41,두산동 41,두산동,워밍암,1,공원녹지과,053-666-2862,2014,2023-04-12
대구광역시,수성구,두산동 41,두산동 41,두산동,레그스트레치,1,공원녹지과,053-666-2862,2014,2023-04-12
대구광역시,수성구,두산동 41,두산동 41,두산동,트위트위스트,1,공원녹지과,053-666-2862,2014,2023-04-12
대구광역시,수성구,두산동 41,두산동 41,두산동,롤링웨이스트,1,공원녹지과,053-666-2862,2014,2023-04-12
대구광역시,수성구,두산동 41,두산동 41,두산동,크로스컨트리,1,공원녹지과,053-666-2862,2014,2023-04-12
대구광역시,수성구,두산동 141,두산동 141,두산동,크로스컨트리,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,두산동 141,두산동 141,두산동,핸들웨이트,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,두산동 141,두산동 141,두산동,트윈트위스트,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,두산동 141,두산동 141,두산동,스트레칭롤러,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,두산동 141,두산동 141,두산동,롤링웨이스트,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,두산동 155,두산동 155,두산동,트리플트위스트,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,두산동 155,두산동 155,두산동,트윈워밍암,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,두산동 155,두산동 155,두산동,하체흔들기+달리기,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,두산동 155,두산동 155,두산동,온몸근육풀기,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,두산동 155,두산동 155,두산동,달리기+공중걷기,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,두산동 155,두산동 155,두산동,입식싸이클,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,두산동 155,두산동 155,두산동,등허리지압기,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,두산동 741-7,두산동 741-7,두산동,윗몸일으키기,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,두산동 741-7,두산동 741-7,두산동,체어풀,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,두산동 741-7,두산동 741-7,두산동,크로스컨트리,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,두산동 741-7,두산동 741-7,두산동,롤링웨이스트,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,두산동 741-7,두산동 741-7,두산동,트리플트위스트,1,공원녹지과,053-666-2862,2007,2023-04-12
대구광역시,수성구,두산동 31-7,두산동 31-7,두산동,트윈트위스트,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,두산동 31-7,두산동 31-7,두산동,체어웨이트,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,두산동 31-7,두산동 31-7,두산동,스트레칭로라,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,두산동 31-7,두산동 31-7,두산동,롤링웨이스트,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,두산동 31-7,두산동 31-7,두산동,크로스컨트리,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,두산동 31-7,두산동 31-7,두산동,트윈워밍암,1,공원녹지과,053-666-2862,2011,2023-04-12
대구광역시,수성구,지산1동 1013,지산1동 1013,지산1동,체어풀,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1013,지산1동 1013,지산1동,워밍암,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1013,지산1동 1013,지산1동,스텝싸이클,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1013,지산1동 1013,지산1동,스트레칭로라,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1013,지산1동 1013,지산1동,윗몸일으키기,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1013,지산1동 1013,지산1동,롤링웨이스트,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1013,지산1동 1013,지산1동,레그프레스,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1013,지산1동 1013,지산1동,앞으로밀기,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1013,지산1동 1013,지산1동,입식싸이클,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1013,지산1동 1013,지산1동,공중걷기,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1013,지산1동 1013,지산1동,트리플트위스트,1,공원녹지과,053-666-2862,2006,2023-04-12
대구광역시,수성구,지산1동 1265,지산1동 1265,지산1동,크로스컨트리,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,지산1동 1265,지산1동 1265,지산1동,윗몸일으키기,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,지산1동 1265,지산1동 1265,지산1동,워밍암,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,지산1동 1265,지산1동 1265,지산1동,달리기,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,지산1동 1265,지산1동 1265,지산1동,허리돌리기,1,공원녹지과,053-666-2862,2009,2023-04-12
대구광역시,수성구,지산1동 1293,지산1동 1293,지산1동,트윈트위스트,1,공원녹지과,053-666-2862,,2023-04-12
대구광역시,수성구,지산1동 1293,지산1동 1293,지산1동,레그프레스,1,공원녹지과,053-666-2862,,2023-04-12
대구광역시,수성구,지산1동 1293,지산1동 1293,지산1동,워밍암,1,공원녹지과,053-666-2862,,2023-04-12
대구광역시,수성구,지산1동 1287,지산1동 1287,지산1동,트윈트위스트,1,공원녹지과,053-666-2862,2006,2023-04-12
