공원명,소재지지번주소,시설명,경도,위도,관리부서,조사일자
안산공원,서울특별시 서대문구 연희동 산2-75,달리기유형,126.9535584,37.57181658,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,거꾸로매달리기,126.9535584,37.57181658,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9535584,37.57181658,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9535584,37.57181658,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,역기올리기,126.9527781,37.56699743,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9527781,37.56699743,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,달리기유형,126.9525116,37.56701965,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9525116,37.56701965,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,파도타기,126.9525105,37.56695781,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,공중걷기,126.9524069,37.56698354,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9524069,37.56698354,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,거꾸로매달리기,126.9524091,37.56691827,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9524091,37.56691827,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9523476,37.56697836,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,평행봉,126.9523476,37.56697836,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9523142,37.56690191,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,턱걸이,126.9523142,37.56690191,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.952277,37.56694312,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9558788,37.5680387,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9558788,37.5680902,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,등허리지압기,126.9557838,37.5681795,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9556155,37.5681382,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,평행봉,126.9555257,37.56863025,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,평행봉,126.9554572,37.56856753,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9555187,37.5684748,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,턱걸이,126.9554432,37.5684524,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9555426,37.568267,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9555275,37.56824379,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,역기올리기,126.9553782,37.5689772,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.941837,37.57074387,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9421629,37.57067533,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,상체근육풀기,126.9418393,37.57064683,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9419106,37.57045105,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9470599,37.56990039,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9470599,37.56990039,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9470599,37.56990039,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9470599,37.56990039,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,역기올리기,126.9471505,37.56991246,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,상체근육풀기,126.9471505,37.56991246,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9471505,37.56991246,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,턱걸이,126.9537167,37.5705791,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리,126.9537167,37.5705791,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9537167,37.5705791,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,등허리지압기,126.9517294,37.5703619,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,평행봉,126.9517294,37.5703619,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,턱걸이,126.9517294,37.5703619,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9517294,37.5703619,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9517294,37.5703619,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9517294,37.5703619,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,달리기유형,126.9510079,37.57094771,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,상체근육풀기,126.9510079,37.57094771,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,거꾸로매달리기,126.9510079,37.57094771,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,공중걷기,126.9510079,37.57094771,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,파도타기,126.9510079,37.57094771,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9509885,37.57094642,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9509885,37.57094642,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9509885,37.57094642,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9509885,37.57094642,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9509885,37.57094642,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9509885,37.57094642,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9431157,37.5753685,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9431157,37.5753685,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9431157,37.5753685,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9431157,37.5753685,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9431157,37.5753685,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9431157,37.5753685,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,거꾸로매달리기,126.9429799,37.5751211,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,공중걷기,126.9429799,37.5751211,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,평행봉,126.9429799,37.5751211,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,턱걸이,126.9429799,37.5751211,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,상체근육풀기,126.9432716,37.5746111,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,거꾸로매달리기,126.9432716,37.5746111,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,공중걷기,126.9432716,37.5746111,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,공중걷기,126.9432716,37.5746111,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,파도타기,126.9432716,37.5746111,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,평행봉,126.9432716,37.5746111,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9432716,37.5746111,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9432716,37.5746111,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9432716,37.5746111,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9432716,37.5746111,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9432716,37.5746111,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9432716,37.5746111,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9432716,37.5746111,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9434726,37.5737039,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9434726,37.5737039,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9434326,37.5736141,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,달리기유형,126.9442444,37.5740173,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,상체근육풀기,126.9442444,37.5740173,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,공중걷기,126.9442444,37.5740173,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,거꾸로매달리기,126.9442444,37.5740173,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9442955,37.5738551,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9442955,37.5738551,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9442955,37.5738551,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9442955,37.5738551,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9423739,37.5723469,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.942494,37.5723846,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9428619,37.5722747,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9428619,37.5722747,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,평행봉,126.9433827,37.5721416,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,턱걸이,126.9433827,37.5721416,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9433827,37.5721416,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,평행봉,126.9432405,37.5723821,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,턱걸이 ,126.9432405,37.5723821,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9432405,37.5723821,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9433535,37.5722793,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9433535,37.5722793,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9433826,37.5722778,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9433826,37.5722778,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,달리기유형,126.9474814,37.5746623,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,상체근육풀기,126.9474814,37.5746623,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,공중걷기,126.9474814,37.5746623,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,파도타기,126.9474814,37.5746623,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,등허리지압기,126.9474814,37.5746623,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,평행봉,126.9473931,37.57468762,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,턱걸이,126.9473931,37.57468762,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9473931,37.57468762,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9473931,37.57468762,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9473931,37.57468762,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9470317,37.5745896,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9470317,37.5745896,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9470317,37.5745896,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9470317,37.5745896,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9470317,37.5745896,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9466312,37.574517,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9466312,37.574517,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9466312,37.574517,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9466312,37.574517,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9466312,37.574517,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,파도타기,126.9466533,37.5740938,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,상체근육풀기,126.9463912,37.5740589,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,거꾸로매달리기,126.9463912,37.5740589,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,공중걷기,126.9463475,37.5739488,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9463475,37.5739488,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,역기올리기,126.946355,37.5736415,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,상체근육풀기,126.946355,37.5736415,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,거꾸로매달리기,126.946355,37.5736415,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,공중걷기,126.946355,37.5736415,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,역기올리기,126.94653,37.5734793,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,턱걸이,126.94653,37.5734793,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.94653,37.5734793,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.94653,37.5734793,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,역기올리기,126.9463988,37.5735952,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,상체근육풀기,126.9463988,37.5735952,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,공중걷기,126.9463988,37.5735952,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,파도타기,126.9463988,37.5735952,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,위시몸일으키기,126.9463187,37.5735082,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,파도타기 ,126.9463187,37.5735082,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,평행봉,126.9463187,37.5735082,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,상체근육풀기,126.9450158,37.572409,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,턱걸이,126.9449576,37.5723568,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9449576,37.5723568,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,달리기유형,126.9449577,37.5722032,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,파도타기,126.944925,37.5721597,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,상체근육풀기,126.9449099,37.5728148,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,평행봉,126.9449099,37.5728148,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.9449099,37.5728148,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,파도타기,126.9445893,37.5729943,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9445893,37.5729943,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,거꾸로매달리기,126.9448295,37.5732379,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,턱걸이,126.9448295,37.5732379,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9448295,37.5732379,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,공중걷기,126.9446183,37.5732436,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9446183,37.5732436,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,윗몸일으키기,126.945104,37.5737859,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,턱걸이,126.9453516,37.5737961,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,허리돌리기 ,126.9453717,37.5738251,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9454919,37.5737368,서대문구청 푸른도시과,2021-07-26
안산공원,서울특별시 서대문구 연희동 산2-75,기타,126.9456322,37.5736441,서대문구청 푸른도시과,2021-07-26
백련산근린공원,서울특별시 서대문구 홍은동 산11-279,테니스장,126.92996,37.582612,서대문구청 푸른도시과,2021-07-19
백련산근린공원,서울특별시 서대문구 홍은동 산11-279,테니스장,126.929801,37.582369,서대문구청 푸른도시과,2021-07-19
백련산근린공원,서울특별시 서대문구 홍은동 산11-279,공중걷기,126.929523,37.58165,서대문구청 푸른도시과,2021-07-19
백련산근린공원,서울특별시 서대문구 홍은동 산11-279,파도타기,126.929523,37.58165,서대문구청 푸른도시과,2021-07-19
백련산근린공원,서울특별시 서대문구 홍은동 산11-279,상체근육풀기,126.930451,37.583373,서대문구청 푸른도시과,2021-07-19
백련산근린공원,서울특별시 서대문구 홍은동 산11-279,공중걷기,126.930451,37.583373,서대문구청 푸른도시과,2021-07-19
백련산근린공원,서울특별시 서대문구 홍은동 산11-279,파도타기,126.930451,37.583373,서대문구청 푸른도시과,2021-07-19
백련산근린공원,서울특별시 서대문구 홍은동 산11-279,파도타기2,126.930451,37.583373,서대문구청 푸른도시과,2021-07-19
백련산근린공원,서울특별시 서대문구 홍은동 산11-279,평행봉,126.930451,37.583373,서대문구청 푸른도시과,2021-07-19
백련산근린공원,서울특별시 서대문구 홍은동 산11-279,허리돌리기,126.930451,37.583373,서대문구청 푸른도시과,2021-07-19
백련산근린공원,서울특별시 서대문구 홍은동 산11-279,허리돌리기2,126.930451,37.583373,서대문구청 푸른도시과,2021-07-19
백련산근린공원,서울특별시 서대문구 홍은동 산11-279,풀웨이트,126.930451,37.583373,서대문구청 푸른도시과,2021-07-19
백련산근린공원,서울특별시 서대문구 홍은동 산11-279,허리돌리기,126.931312,37.584874,서대문구청 푸른도시과,2021-07-19
백련산근린공원,서울특별시 서대문구 홍은동 산11-279,등허리지압기,126.929984,37.585623,서대문구청 푸른도시과,2021-07-19
백련산근린공원,서울특별시 서대문구 홍은동 산11-279,공중걷기,126.929984,37.585866,서대문구청 푸른도시과,2021-07-19
백련산근린공원,서울특별시 서대문구 홍은동 산11-279,기타,126.928076,37.588332,서대문구청 푸른도시과,2021-07-19
백련산근린공원,서울특별시 서대문구 홍은동 산11-279,기타,126.927637,37.589378,서대문구청 푸른도시과,2021-07-19
백련산근린공원,서울특별시 서대문구 홍은동 산11-279,역기들기,126.928035,37.589949,서대문구청 푸른도시과,2021-07-19
백련산근린공원,서울특별시 서대문구 홍은동 산11-279,역기내리기,126.928035,37.589949,서대문구청 푸른도시과,2021-07-19
백련산근린공원,서울특별시 서대문구 홍은동 산11-279,역기들기,126.927835,37.590456,서대문구청 푸른도시과,2021-07-19
